"C_C_C_C_C_C37","WatLosses","WATER LOSSES(MM3)","0.0 : 2.0 : 50.0","C_C_C_C_C_C37=C_C_C_C_C25+C_C_C_C_C31_1_1_1",0
"C_C_C_C_C_C_C_C_C_C_C_C26","WatUseAbs_A","WATER USE ABSTRACTION  (M3/A)","0.0 : 32000000.0 : 320000000.0","C_C_C_C_C_C_C_C_C_C_C_C26=1*C_C_C_C_C_C_C_C_C_C_C_C16+1*C_C_C_C_C_C_C_C_C_C_C_C25_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C26","WatUseAbs_B","WATER USE ABSTRACTION  (M3/A)","0.0 : 32000000.0 : 320000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C26=1 * C_C_C_C_C_C_C_C_C_C_C_C_C16 + 1 * C_C_C_C_C_C_C_C_C_C_C_C_C_C25_1",0
"C_C_C_C_C_C_C_C_C_C_C_C_C26","WatUseAbs1_A","WATER USE ABSTRACTION 1 (KM3)","0.0 : 325000.0 : 6500000.0","C_C_C_C_C_C_C_C_C_C_C_C_C26=1 * C_C_C_C_C_C_C_C_C_C_C_C_C25_1+C936",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C26","WatUseAbs1_B","WATER USE ABSTRACTION 1 (KM3)","0.0 : 6818181.81818 : 150000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C26=1 * C_C_C_C_C_C_C_C_C_C_C_C_C_C_C25_1 + C_C936",0
"C_C_C959","WatUseBrewers","C959: WATER USE BREWERS","0.0 : 300.0 : 6000.0","C_C_C959=C_C_C958 * 8.34",0
"C_C_C_C959","WatUseBuild","C959: WATER USE BUILDING","0.0 : 1000.0 : 20000.0","C_C_C_C959=C_C_C_C958 * 1.606",0
"C_C_C_C_C_C_C959","WatUseCattle","C959: WATER USE CATTLE","0.0 : 10000.0 : 200000.0","C_C_C_C_C_C_C959=C_C_C_C_C_C_C958 * 25.823",0
"C_C_C_C_C_C_C_C_C_C_C_C_C25_1","WatUseDryland_A","WATER USE: DRYLAND M3/A","0.0 : 280000.0 : 5600000.0","C_C_C_C_C_C_C_C_C_C_C_C_C25_1=C_C_C_C_C_C_C_C_C_C_C_C_C23 + C_C884",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C_C25_1","WatUseDryland_B","WATER USE: DRYLAND M3/A","0.0 : 325000.0 : 6500000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C_C25_1=C_C_C_C_C_C_C_C_C_C_C_C_C_C_C23 + C_C_C_C884",0
"C964","WatUseEarnings","C964: EARNINGS FROM  WATER USE (R)","0.0 : 240000.0 : 6000000.0","C964=C_C_C_C959*300",0
"C_C959","WatUseFruit","C959: WATER USE FRUIT TREES","0.0 : 7500.0 : 150000.0","C_C959=C_C958 * 4.639",0
"C_C_C_C_C_C959","WatUseGoats","C959: WATER USE GOATS  HH TOTAL","0.0 : 2000.0 : 50000.0","C_C_C_C_C_C959=C_C_C_C_C_C958 * 2.46375",0
"C_C_C_C_C_C_C_C959","WatUseHair","C959: WATER USE HAIR SALON","0.0 : 200.0 : 4000.0","C_C_C_C_C_C_C_C959=C968 * 835.75*7/840",0
"C_C_C_C_C959","WatUseIceBlocks","C959: WATER USE ICE BLOCKS","0.0 : 100.0 : 2200.0","C_C_C_C_C959=C_C_C_C_C958 * 0.32485",0
"C_C_C_C_C_C_C_C_C_C_C_C25_1","WatUseIrr_A","WATER USE: IRRIGATION (1) (KM3)","0.0 : 25000000.0 : 250000000.0","C_C_C_C_C_C_C_C_C_C_C_C25_1=C_C_C_C_C_C_C_C_C_C_C_C23+C884",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C25_1","WatUseIrr_B","WATER USE: IRRIGATION (1) (KM3)","0.0 : 25000000.0 : 250000000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C25_1=C_C_C_C_C_C_C_C_C_C_C_C_C_C23 + C_C_C884",0
"C959","WatUseVegGard","C959: WATER USE VEG GARDENS","0.0 : 6000.0 : 144000.0","C959=C958*5.21",0
"C940","WCTotBiofuels","C940: WESTERN CAPE TOTAL BIOFUELS (LITRES)","0.0 : 555555.555556 : 10000000.0","C940=C_C_C_C_C_C_C_C_C_C_C_C12+C_C_C_C_C_C_C_C_C_C_C_C_C12",0
"C978","WCTotWatUse","C978: WESTERN CAPE  TOTAL WATER USE  M3/A","0.0 : 100000000.0 : 2000000000.0","C978=C_C886+C_C_C_C_C_C_C_C_C_C_C_C_C_C_C26",0
"C_C_C_C_C_C_C_C_C_C_C_C10","WheatHA","AREA: WHEAT (HA)","0.0 : 4.0 : 48.0","C_C_C_C_C_C_C_C_C_C_C_C10",0
"C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1","YieldCane_A","YIELD: SUGARCANE TONS","0.0 : 250.0 : 5000.0","C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1=C_C_C_C_C_C_C_C_C_C_C_C_C8_3 * 66.65",0
"C_C_C_C_C_C_C_C_C_C_C_C8_3_1","YieldCane_B","YIELD: SUGARCANE TONS","0.0 : 10000.0 : 200000.0","C_C_C_C_C_C_C_C_C_C_C_C8_3_1=C_C_C_C_C_C_C_C_C_C_C_C8_3*66.65",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1","YieldCane_C","YIELD: SUGARCANE TONS","0.0 : 250.0 : 5000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C8_3_1=C_C_C_C_C_C_C_C_C_C_C_C_C6 * 66.65",0
"C_C_C_C_C_C_C_C_C_C_C_C_C_C12_2","YieldFruit_A","YIELD: FRUIT AND NUTS (TONS) (2)","0.0 : 100.0 : 2000.0","C_C_C_C_C_C_C_C_C_C_C_C_C_C12_2=C_C_C_C_C_C_C_C_C_C_C_C_C5 * 21.3",0
"C_C_C_C_C_C_C_C_C_C_C_C_C12_2","YieldFruit_B","YIELD: FRUIT AND NUTS (TONS) (2)","0.0 : 100.0 : 2000.0","C_C_C_C_C_C_C_C_C_C_C_C_C12_2=C_C_C_C_C_C_C_C_C_C_C_C_C_C_C8_4 * 21.3",0
"C_C_C_C_C_C_C_C_C_C_C_C12_2","YieldFruit_C","YIELD: FRUIT AND NUTS (TONS) (2)","0.0 : 7500.0 : 150000.0","C_C_C_C_C_C_C_C_C_C_C_C12_2=C_C_C_C_C_C_C_C_C_C_C_C8_4 * 21.3",0
"C928","YieldFruitVeg_A","C928: FRUIT AND VEG (MORE) (TONS)","0.0 : 20000.0 : 400000.0","C928=C_C_C_C_C_C_C_C_C_C_C_C4_2_2 * 13.93",0
"C_C_C928","YieldFruitVeg_B","C928: FRUIT AND VEG (MORE) (TONS)","0.0 : 30.0 : 300.0","C_C_C928=C_C_C_C_C879 * 13.93",0
"C_C928","YieldFruitVeg_C","C928: FRUIT AND VEG (MORE) (TONS)","0.0 : 30.0 : 300.0","C_C928=C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2 * 13.93",0
"C_C_C926","YieldGrain_A","C926: GRAIN YIELD","0.0 : 500.0 : 5000.0","C_C_C926=C_C_C_C_C_C_C_C_C_C_C_C_C4 * 5.7",0
"C_C926","YieldGrain_B","C926: GRAIN YIELD","0.0 : 500.0 : 5000.0","C_C926=C_C_C_C_C_C_C_C_C_C_C_C_C8 * 5.7",0
"C926","YieldGrain_C","C926: GRAIN YIELD","0.0 : 100.0 : 1000.0","C926=C_C_C_C_C_C_C_C_C_C_C_C8*5.7",0
"C927","YieldSoy_A","C927:YIELD SOYBEANS (TONS)","0.0 : 50.0 : 500.0","C927=C_C_C_C_C_C_C_C_C_C_C_C4_2_1_1*3.125",0
"C_C_C927","YieldSoy_B","C927:YIELD SOYBEANS (TONS)","0.0 : 50.0 : 500.0","C_C_C927=C_C_C_C_C878 * 3.125",0
"C_C927","YieldSoy_C","C927:YIELD SOYBEANS (TONS)","0.0 : 50.0 : 500.0","C_C927=C_C_C_C_C_C_C_C_C_C_C_C_C4_2_1_1 * 3.125",0
"C_C_C930","YieldSun_A","C930: SUNFLOWER SEED YIELD (TONS)","0.0 : 4.0 : 48.0","C_C_C930=C_C_C_C_C880 * 1",0
"C930","YieldSun_B","C930: SUNFLOWER SEED YIELD (TONS)","0.0 : 4.0 : 48.0","C930=C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2*1",0
"C_C930","YieldSun_C","C930: SUNFLOWER SEED YIELD (TONS)","0.0 : 4.0 : 48.0","C_C930=C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2 * 1",0
"C929","YieldTobac_A","C929:YIELD:TOBACCO","0.0 : 2500.0 : 25000.0","C929=C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2*2.89",0
"C_C_C929","YieldTobac_B","C929:YIELD:TOBACCO","0.0 : 40.0 : 400.0","C_C_C929=C_C_C_C_C_C_C879 * 2.89",0
"C_C929","YieldTobac_C","C929:YIELD:TOBACCO","0.0 : 40.0 : 400.0","C_C929=C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C_C4_2_2 * 2.89",0
"C882","YieldWheat_A","C882: YIELD: WHEAT (TONS)","0.0 : 50.0 : 500.0","C882=C_C_C_C_C_C_C_C_C_C_C_C_C8_4*19.4",0
"C_C882","YieldWheat_B","C882: YIELD: WHEAT (TONS)","0.0 : 50.0 : 1000.0","C_C882=C_C_C_C_C_C_C_C_C_C_C_C_C_C8_4 * 19.4",0
"C_C_C882","YieldWheat_C","C882: YIELD: WHEAT (TONS)","0.0 : 50.0 : 1000.0","C_C_C882=C_C_C_C_C_C_C_C_C_C_C_C_C10 * 19.4",0
